symbol,date,value
usd1mtd156n,1994-08-23T00:00:00,4.8125
usd1mtd156n,1994-08-24T00:00:00,4.8125
usd1mtd156n,1994-08-25T00:00:00,4.8125
usd1mtd156n,1994-08-26T00:00:00,4.8125
usd1mtd156n,1994-08-30T00:00:00,4.875
usd1mtd156n,1994-08-31T00:00:00,4.875
usd1mtd156n,1994-09-01T00:00:00,4.875
usd1mtd156n,1994-09-02T00:00:00,4.875
usd1mtd156n,1994-09-05T00:00:00,4.875
usd1mtd156n,1994-09-06T00:00:00,4.875
usd1mtd156n,1994-09-07T00:00:00,4.875
usd1mtd156n,1994-09-08T00:00:00,4.875
usd1mtd156n,1994-09-09T00:00:00,4.875
usd1mtd156n,1994-09-12T00:00:00,4.875
usd1mtd156n,1994-09-13T00:00:00,4.875
usd1mtd156n,1994-09-14T00:00:00,4.875
usd1mtd156n,1994-09-15T00:00:00,4.875
usd1mtd156n,1994-09-16T00:00:00,4.88281
usd1mtd156n,1994-09-19T00:00:00,4.875
usd1mtd156n,1994-09-20T00:00:00,4.875
usd1mtd156n,1994-09-21T00:00:00,4.9375
usd1mtd156n,1994-09-22T00:00:00,5.05469
usd1mtd156n,1994-09-23T00:00:00,5.05469
usd1mtd156n,1994-09-26T00:00:00,5.0625
usd1mtd156n,1994-09-27T00:00:00,5.0625
usd1mtd156n,1994-09-28T00:00:00,5
usd1mtd156n,1994-09-29T00:00:00,5
usd1mtd156n,1994-09-30T00:00:00,5.05469
usd1mtd156n,1994-10-03T00:00:00,5.0625
usd1mtd156n,1994-10-04T00:00:00,5.125
usd1mtd156n,1994-10-05T00:00:00,5.125
usd1mtd156n,1994-10-06T00:00:00,5.19531
usd1mtd156n,1994-10-07T00:00:00,5.25
usd1mtd156n,1994-10-10T00:00:00,5.1875
usd1mtd156n,1994-10-11T00:00:00,5.1875
usd1mtd156n,1994-10-12T00:00:00,5.125
usd1mtd156n,1994-10-13T00:00:00,5.125
usd1mtd156n,1994-10-14T00:00:00,5.0625
usd1mtd156n,1994-10-17T00:00:00,5
usd1mtd156n,1994-10-18T00:00:00,5
usd1mtd156n,1994-10-19T00:00:00,5
usd1mtd156n,1994-10-20T00:00:00,4.9375
usd1mtd156n,1994-10-21T00:00:00,5
usd1mtd156n,1994-10-24T00:00:00,5
usd1mtd156n,1994-10-25T00:00:00,5
usd1mtd156n,1994-10-26T00:00:00,5
usd1mtd156n,1994-10-27T00:00:00,5
usd1mtd156n,1994-10-28T00:00:00,5.0625
usd1mtd156n,1994-10-31T00:00:00,5.0625
usd1mtd156n,1994-11-01T00:00:00,5.0625
usd1mtd156n,1994-11-02T00:00:00,5.125
usd1mtd156n,1994-11-03T00:00:00,5.125
usd1mtd156n,1994-11-04T00:00:00,5.1875
usd1mtd156n,1994-11-07T00:00:00,5.3125
usd1mtd156n,1994-11-08T00:00:00,5.3125
usd1mtd156n,1994-11-09T00:00:00,5.3125
usd1mtd156n,1994-11-10T00:00:00,5.33594
usd1mtd156n,1994-11-11T00:00:00,5.375
usd1mtd156n,1994-11-14T00:00:00,5.375
usd1mtd156n,1994-11-15T00:00:00,5.4375
usd1mtd156n,1994-11-16T00:00:00,5.61719
usd1mtd156n,1994-11-17T00:00:00,5.625
usd1mtd156n,1994-11-18T00:00:00,5.625
usd1mtd156n,1994-11-21T00:00:00,5.625
usd1mtd156n,1994-11-22T00:00:00,5.625
usd1mtd156n,1994-11-23T00:00:00,5.625
usd1mtd156n,1994-11-24T00:00:00,5.625
usd1mtd156n,1994-11-25T00:00:00,5.625
usd1mtd156n,1994-11-28T00:00:00,5.625
usd1mtd156n,1994-11-29T00:00:00,6
usd1mtd156n,1994-11-30T00:00:00,6.0625
usd1mtd156n,1994-12-01T00:00:00,6.0625
usd1mtd156n,1994-12-02T00:00:00,6.125
usd1mtd156n,1994-12-05T00:00:00,6.125
usd1mtd156n,1994-12-06T00:00:00,6.1875
usd1mtd156n,1994-12-07T00:00:00,6.125
usd1mtd156n,1994-12-08T00:00:00,6.125
usd1mtd156n,1994-12-09T00:00:00,6.125
usd1mtd156n,1994-12-12T00:00:00,6.125
usd1mtd156n,1994-12-13T00:00:00,6.1875
usd1mtd156n,1994-12-14T00:00:00,6.1875
usd1mtd156n,1994-12-15T00:00:00,6.125
usd1mtd156n,1994-12-16T00:00:00,6.125
usd1mtd156n,1994-12-19T00:00:00,6.125
usd1mtd156n,1994-12-20T00:00:00,6.0625
usd1mtd156n,1994-12-21T00:00:00,5.9375
usd1mtd156n,1994-12-22T00:00:00,5.9375
usd1mtd156n,1994-12-23T00:00:00,6
usd1mtd156n,1994-12-28T00:00:00,6.125
usd1mtd156n,1994-12-29T00:00:00,5.97656
usd1mtd156n,1994-12-30T00:00:00,6
usd1mtd156n,1995-01-03T00:00:00,5.9375
usd1mtd156n,1995-01-04T00:00:00,5.9375
usd1mtd156n,1995-01-05T00:00:00,5.89844
usd1mtd156n,1995-01-06T00:00:00,5.875
usd1mtd156n,1995-01-09T00:00:00,5.875
usd1mtd156n,1995-01-10T00:00:00,5.875
usd1mtd156n,1995-01-11T00:00:00,5.875
usd1mtd156n,1995-01-12T00:00:00,5.8125
usd1mtd156n,1995-01-13T00:00:00,5.8125
usd1mtd156n,1995-01-16T00:00:00,5.75
usd1mtd156n,1995-01-17T00:00:00,5.75
usd1mtd156n,1995-01-18T00:00:00,5.875
usd1mtd156n,1995-01-19T00:00:00,6
usd1mtd156n,1995-01-20T00:00:00,6
usd1mtd156n,1995-01-23T00:00:00,6
usd1mtd156n,1995-01-24T00:00:00,6
usd1mtd156n,1995-01-25T00:00:00,6.0625
usd1mtd156n,1995-01-26T00:00:00,6
usd1mtd156n,1995-01-27T00:00:00,6
usd1mtd156n,1995-01-30T00:00:00,6.0625
usd1mtd156n,1995-01-31T00:00:00,6.09375
usd1mtd156n,1995-02-01T00:00:00,6.125
usd1mtd156n,1995-02-02T00:00:00,6.125
usd1mtd156n,1995-02-03T00:00:00,6.125
usd1mtd156n,1995-02-06T00:00:00,6.10938
usd1mtd156n,1995-02-07T00:00:00,6.125
usd1mtd156n,1995-02-08T00:00:00,6.125
usd1mtd156n,1995-02-09T00:00:00,6.09375
usd1mtd156n,1995-02-10T00:00:00,6.09375
usd1mtd156n,1995-02-13T00:00:00,6.125
usd1mtd156n,1995-02-14T00:00:00,6.125
usd1mtd156n,1995-02-15T00:00:00,6.125
usd1mtd156n,1995-02-16T00:00:00,6.125
usd1mtd156n,1995-02-17T00:00:00,6.125
usd1mtd156n,1995-02-20T00:00:00,6.125
usd1mtd156n,1995-02-21T00:00:00,6.125
usd1mtd156n,1995-02-22T00:00:00,6.11719
usd1mtd156n,1995-02-23T00:00:00,6.0625
usd1mtd156n,1995-02-24T00:00:00,6.08594
usd1mtd156n,1995-02-27T00:00:00,6.125
usd1mtd156n,1995-02-28T00:00:00,6.125
usd1mtd156n,1995-03-01T00:00:00,6.125
usd1mtd156n,1995-03-02T00:00:00,6.125
usd1mtd156n,1995-03-03T00:00:00,6.125
usd1mtd156n,1995-03-06T00:00:00,6.125
usd1mtd156n,1995-03-07T00:00:00,6.125
usd1mtd156n,1995-03-08T00:00:00,6.125
usd1mtd156n,1995-03-09T00:00:00,6.125
usd1mtd156n,1995-03-10T00:00:00,6.125
usd1mtd156n,1995-03-13T00:00:00,6.125
usd1mtd156n,1995-03-14T00:00:00,6.125
usd1mtd156n,1995-03-15T00:00:00,6.125
usd1mtd156n,1995-03-16T00:00:00,6.125
usd1mtd156n,1995-03-17T00:00:00,6.125
usd1mtd156n,1995-03-20T00:00:00,6.125
usd1mtd156n,1995-03-21T00:00:00,6.125
usd1mtd156n,1995-03-22T00:00:00,6.125
usd1mtd156n,1995-03-23T00:00:00,6.125
usd1mtd156n,1995-03-24T00:00:00,6.125
usd1mtd156n,1995-03-27T00:00:00,6.125
usd1mtd156n,1995-03-28T00:00:00,6.125
usd1mtd156n,1995-03-29T00:00:00,6.125
usd1mtd156n,1995-03-30T00:00:00,6.125
usd1mtd156n,1995-03-31T00:00:00,6.125
usd1mtd156n,1995-04-03T00:00:00,6.1875
usd1mtd156n,1995-04-04T00:00:00,6.1875
usd1mtd156n,1995-04-05T00:00:00,6.125
usd1mtd156n,1995-04-06T00:00:00,6.125
usd1mtd156n,1995-04-07T00:00:00,6.125
usd1mtd156n,1995-04-10T00:00:00,6.125
usd1mtd156n,1995-04-11T00:00:00,6.125
usd1mtd156n,1995-04-12T00:00:00,6.125
usd1mtd156n,1995-04-13T00:00:00,6.125
usd1mtd156n,1995-04-18T00:00:00,6.125
usd1mtd156n,1995-04-19T00:00:00,6.125
usd1mtd156n,1995-04-20T00:00:00,6.125
usd1mtd156n,1995-04-21T00:00:00,6.0625
usd1mtd156n,1995-04-24T00:00:00,6.0625
usd1mtd156n,1995-04-25T00:00:00,6.0625
usd1mtd156n,1995-04-26T00:00:00,6.0625
usd1mtd156n,1995-04-27T00:00:00,6.0625
usd1mtd156n,1995-04-28T00:00:00,6.0625
usd1mtd156n,1995-05-01T00:00:00,6.0625
usd1mtd156n,1995-05-02T00:00:00,6.0625
usd1mtd156n,1995-05-03T00:00:00,6.0625
usd1mtd156n,1995-05-04T00:00:00,6.0625
usd1mtd156n,1995-05-05T00:00:00,6.0625
usd1mtd156n,1995-05-09T00:00:00,6.0625
usd1mtd156n,1995-05-10T00:00:00,6.0625
usd1mtd156n,1995-05-11T00:00:00,6.0625
usd1mtd156n,1995-05-12T00:00:00,6.0625
usd1mtd156n,1995-05-15T00:00:00,6.0625
usd1mtd156n,1995-05-16T00:00:00,6.0625
usd1mtd156n,1995-05-17T00:00:00,6.0625
usd1mtd156n,1995-05-18T00:00:00,6.0625
usd1mtd156n,1995-05-19T00:00:00,6.0625
usd1mtd156n,1995-05-22T00:00:00,6.0625
usd1mtd156n,1995-05-23T00:00:00,6.0625
usd1mtd156n,1995-05-24T00:00:00,6.0625
usd1mtd156n,1995-05-25T00:00:00,6.0625
usd1mtd156n,1995-05-26T00:00:00,6.0625
usd1mtd156n,1995-05-30T00:00:00,6.0625
usd1mtd156n,1995-05-31T00:00:00,6.0625
usd1mtd156n,1995-06-01T00:00:00,6.0625
usd1mtd156n,1995-06-02T00:00:00,6.05469
usd1mtd156n,1995-06-05T00:00:00,6
usd1mtd156n,1995-06-06T00:00:00,6.00781
usd1mtd156n,1995-06-07T00:00:00,6.00781
usd1mtd156n,1995-06-08T00:00:00,6.0625
usd1mtd156n,1995-06-09T00:00:00,6.0625
usd1mtd156n,1995-06-12T00:00:00,6.07031
usd1mtd156n,1995-06-13T00:00:00,6.0625
usd1mtd156n,1995-06-14T00:00:00,6.0625
usd1mtd156n,1995-06-15T00:00:00,6.0625
usd1mtd156n,1995-06-16T00:00:00,6.0625
usd1mtd156n,1995-06-19T00:00:00,6.0625
usd1mtd156n,1995-06-20T00:00:00,6.0625
usd1mtd156n,1995-06-21T00:00:00,6.0625
usd1mtd156n,1995-06-22T00:00:00,6.0625
usd1mtd156n,1995-06-23T00:00:00,6.0625
usd1mtd156n,1995-06-26T00:00:00,6.0625
usd1mtd156n,1995-06-27T00:00:00,6.0625
usd1mtd156n,1995-06-28T00:00:00,6.11719
usd1mtd156n,1995-06-29T00:00:00,6.06641
usd1mtd156n,1995-06-30T00:00:00,6.125
usd1mtd156n,1995-07-03T00:00:00,6.125
usd1mtd156n,1995-07-04T00:00:00,6.125
usd1mtd156n,1995-07-05T00:00:00,6.0625
usd1mtd156n,1995-07-06T00:00:00,6.0625
usd1mtd156n,1995-07-07T00:00:00,5.875
usd1mtd156n,1995-07-10T00:00:00,5.87891
usd1mtd156n,1995-07-11T00:00:00,5.90625
usd1mtd156n,1995-07-12T00:00:00,5.87891
usd1mtd156n,1995-07-13T00:00:00,5.875
usd1mtd156n,1995-07-14T00:00:00,5.875
usd1mtd156n,1995-07-17T00:00:00,5.875
usd1mtd156n,1995-07-18T00:00:00,5.875
usd1mtd156n,1995-07-19T00:00:00,5.875
usd1mtd156n,1995-07-20T00:00:00,5.875
usd1mtd156n,1995-07-21T00:00:00,5.875
usd1mtd156n,1995-07-24T00:00:00,5.92188
usd1mtd156n,1995-07-25T00:00:00,5.88672
usd1mtd156n,1995-07-26T00:00:00,5.875
usd1mtd156n,1995-07-27T00:00:00,5.875
usd1mtd156n,1995-07-28T00:00:00,5.875
usd1mtd156n,1995-07-31T00:00:00,5.875
usd1mtd156n,1995-08-01T00:00:00,5.875
usd1mtd156n,1995-08-02T00:00:00,5.875
usd1mtd156n,1995-08-03T00:00:00,5.875
usd1mtd156n,1995-08-04T00:00:00,5.875
usd1mtd156n,1995-08-07T00:00:00,5.875
usd1mtd156n,1995-08-08T00:00:00,5.875
usd1mtd156n,1995-08-09T00:00:00,5.875
usd1mtd156n,1995-08-10T00:00:00,5.875
usd1mtd156n,1995-08-11T00:00:00,5.875
usd1mtd156n,1995-08-14T00:00:00,5.875
usd1mtd156n,1995-08-15T00:00:00,5.88281
usd1mtd156n,1995-08-16T00:00:00,5.9375
usd1mtd156n,1995-08-17T00:00:00,5.9375
usd1mtd156n,1995-08-18T00:00:00,5.9375
usd1mtd156n,1995-08-21T00:00:00,5.9375
usd1mtd156n,1995-08-22T00:00:00,5.9375
usd1mtd156n,1995-08-23T00:00:00,5.9375
usd1mtd156n,1995-08-24T00:00:00,5.9375
usd1mtd156n,1995-08-25T00:00:00,5.875
usd1mtd156n,1995-08-29T00:00:00,5.875
usd1mtd156n,1995-08-30T00:00:00,5.875
usd1mtd156n,1995-08-31T00:00:00,5.875
usd1mtd156n,1995-09-01T00:00:00,5.875
usd1mtd156n,1995-09-04T00:00:00,5.875
usd1mtd156n,1995-09-05T00:00:00,5.875
usd1mtd156n,1995-09-06T00:00:00,5.875
usd1mtd156n,1995-09-07T00:00:00,5.875
usd1mtd156n,1995-09-08T00:00:00,5.875
usd1mtd156n,1995-09-11T00:00:00,5.875
usd1mtd156n,1995-09-12T00:00:00,5.875
usd1mtd156n,1995-09-13T00:00:00,5.875
usd1mtd156n,1995-09-14T00:00:00,5.875
usd1mtd156n,1995-09-15T00:00:00,5.8125
usd1mtd156n,1995-09-18T00:00:00,5.8125
usd1mtd156n,1995-09-19T00:00:00,5.8125
usd1mtd156n,1995-09-20T00:00:00,5.8125
usd1mtd156n,1995-09-21T00:00:00,5.8125
usd1mtd156n,1995-09-22T00:00:00,5.83594
usd1mtd156n,1995-09-25T00:00:00,5.86719
usd1mtd156n,1995-09-26T00:00:00,5.87109
usd1mtd156n,1995-09-27T00:00:00,5.875
usd1mtd156n,1995-09-28T00:00:00,5.875
usd1mtd156n,1995-09-29T00:00:00,5.875
usd1mtd156n,1995-10-02T00:00:00,5.875
usd1mtd156n,1995-10-03T00:00:00,5.875
usd1mtd156n,1995-10-04T00:00:00,5.875
usd1mtd156n,1995-10-05T00:00:00,5.875
usd1mtd156n,1995-10-06T00:00:00,5.875
usd1mtd156n,1995-10-09T00:00:00,5.875
usd1mtd156n,1995-10-10T00:00:00,5.875
usd1mtd156n,1995-10-11T00:00:00,5.875
usd1mtd156n,1995-10-12T00:00:00,5.875
usd1mtd156n,1995-10-13T00:00:00,5.875
usd1mtd156n,1995-10-16T00:00:00,5.875
usd1mtd156n,1995-10-17T00:00:00,5.875
usd1mtd156n,1995-10-18T00:00:00,5.875
usd1mtd156n,1995-10-19T00:00:00,5.875
usd1mtd156n,1995-10-20T00:00:00,5.86719
usd1mtd156n,1995-10-23T00:00:00,5.875
usd1mtd156n,1995-10-24T00:00:00,5.875
usd1mtd156n,1995-10-25T00:00:00,5.87109
usd1mtd156n,1995-10-26T00:00:00,5.83594
usd1mtd156n,1995-10-27T00:00:00,5.83984
usd1mtd156n,1995-10-30T00:00:00,5.83203
usd1mtd156n,1995-10-31T00:00:00,5.83203
usd1mtd156n,1995-11-01T00:00:00,5.82813
usd1mtd156n,1995-11-02T00:00:00,5.81641
usd1mtd156n,1995-11-03T00:00:00,5.8125
usd1mtd156n,1995-11-06T00:00:00,5.8125
usd1mtd156n,1995-11-07T00:00:00,5.8125
usd1mtd156n,1995-11-08T00:00:00,5.8125
usd1mtd156n,1995-11-09T00:00:00,5.8125
usd1mtd156n,1995-11-10T00:00:00,5.8125
usd1mtd156n,1995-11-13T00:00:00,5.8125
usd1mtd156n,1995-11-14T00:00:00,5.8125
usd1mtd156n,1995-11-15T00:00:00,5.8125
usd1mtd156n,1995-11-16T00:00:00,5.8125
usd1mtd156n,1995-11-17T00:00:00,5.8125
usd1mtd156n,1995-11-20T00:00:00,5.8125
usd1mtd156n,1995-11-21T00:00:00,5.8125
usd1mtd156n,1995-11-22T00:00:00,5.8125
usd1mtd156n,1995-11-23T00:00:00,5.8125
usd1mtd156n,1995-11-24T00:00:00,5.82422
usd1mtd156n,1995-11-27T00:00:00,5.84375
usd1mtd156n,1995-11-28T00:00:00,5.85547
usd1mtd156n,1995-11-29T00:00:00,5.97266
usd1mtd156n,1995-11-30T00:00:00,5.97656
usd1mtd156n,1995-12-01T00:00:00,5.9375
usd1mtd156n,1995-12-04T00:00:00,5.9375
usd1mtd156n,1995-12-05T00:00:00,5.9375
usd1mtd156n,1995-12-06T00:00:00,5.9375
usd1mtd156n,1995-12-07T00:00:00,5.9375
usd1mtd156n,1995-12-08T00:00:00,5.93359
usd1mtd156n,1995-12-11T00:00:00,5.92969
usd1mtd156n,1995-12-12T00:00:00,5.93359
usd1mtd156n,1995-12-13T00:00:00,5.9375
usd1mtd156n,1995-12-14T00:00:00,5.9375
usd1mtd156n,1995-12-15T00:00:00,5.92969
usd1mtd156n,1995-12-18T00:00:00,5.92969
usd1mtd156n,1995-12-19T00:00:00,5.92969
usd1mtd156n,1995-12-20T00:00:00,5.75
usd1mtd156n,1995-12-21T00:00:00,5.75
usd1mtd156n,1995-12-22T00:00:00,5.75
usd1mtd156n,1995-12-27T00:00:00,5.75
usd1mtd156n,1995-12-28T00:00:00,5.6875
usd1mtd156n,1995-12-29T00:00:00,5.6875
usd1mtd156n,1996-01-02T00:00:00,5.62891
usd1mtd156n,1996-01-03T00:00:00,5.625
usd1mtd156n,1996-01-04T00:00:00,5.625
usd1mtd156n,1996-01-05T00:00:00,5.625
usd1mtd156n,1996-01-08T00:00:00,5.625
usd1mtd156n,1996-01-09T00:00:00,5.625
usd1mtd156n,1996-01-10T00:00:00,5.625
usd1mtd156n,1996-01-11T00:00:00,5.625
usd1mtd156n,1996-01-12T00:00:00,5.625
usd1mtd156n,1996-01-15T00:00:00,5.625
usd1mtd156n,1996-01-16T00:00:00,5.625
usd1mtd156n,1996-01-17T00:00:00,5.61328
usd1mtd156n,1996-01-18T00:00:00,5.59766
usd1mtd156n,1996-01-19T00:00:00,5.5625
usd1mtd156n,1996-01-22T00:00:00,5.5625
usd1mtd156n,1996-01-23T00:00:00,5.5625
usd1mtd156n,1996-01-24T00:00:00,5.5625
usd1mtd156n,1996-01-25T00:00:00,5.5625
usd1mtd156n,1996-01-26T00:00:00,5.53906
usd1mtd156n,1996-01-29T00:00:00,5.5
usd1mtd156n,1996-01-30T00:00:00,5.47656
usd1mtd156n,1996-01-31T00:00:00,5.4375
usd1mtd156n,1996-02-01T00:00:00,5.375
usd1mtd156n,1996-02-02T00:00:00,5.375
usd1mtd156n,1996-02-05T00:00:00,5.375
usd1mtd156n,1996-02-06T00:00:00,5.375
usd1mtd156n,1996-02-07T00:00:00,5.36328
usd1mtd156n,1996-02-08T00:00:00,5.34375
usd1mtd156n,1996-02-09T00:00:00,5.33203
usd1mtd156n,1996-02-12T00:00:00,5.3125
usd1mtd156n,1996-02-13T00:00:00,5.3125
usd1mtd156n,1996-02-14T00:00:00,5.3125
usd1mtd156n,1996-02-15T00:00:00,5.3125
usd1mtd156n,1996-02-16T00:00:00,5.3125
usd1mtd156n,1996-02-19T00:00:00,5.3125
usd1mtd156n,1996-02-20T00:00:00,5.3125
usd1mtd156n,1996-02-21T00:00:00,5.3125
usd1mtd156n,1996-02-22T00:00:00,5.3125
usd1mtd156n,1996-02-23T00:00:00,5.3125
usd1mtd156n,1996-02-26T00:00:00,5.3125
usd1mtd156n,1996-02-27T00:00:00,5.3125
usd1mtd156n,1996-02-28T00:00:00,5.3125
usd1mtd156n,1996-02-29T00:00:00,5.3125
usd1mtd156n,1996-03-01T00:00:00,5.3125
usd1mtd156n,1996-03-04T00:00:00,5.3125
usd1mtd156n,1996-03-05T00:00:00,5.3125
usd1mtd156n,1996-03-06T00:00:00,5.3125
usd1mtd156n,1996-03-07T00:00:00,5.3125
usd1mtd156n,1996-03-08T00:00:00,5.3125
usd1mtd156n,1996-03-11T00:00:00,5.375
usd1mtd156n,1996-03-12T00:00:00,5.375
usd1mtd156n,1996-03-13T00:00:00,5.375
usd1mtd156n,1996-03-14T00:00:00,5.37891
usd1mtd156n,1996-03-15T00:00:00,5.38281
usd1mtd156n,1996-03-18T00:00:00,5.40625
usd1mtd156n,1996-03-19T00:00:00,5.40625
usd1mtd156n,1996-03-20T00:00:00,5.41016
usd1mtd156n,1996-03-21T00:00:00,5.40234
usd1mtd156n,1996-03-22T00:00:00,5.40234
usd1mtd156n,1996-03-25T00:00:00,5.41016
usd1mtd156n,1996-03-26T00:00:00,5.41016
usd1mtd156n,1996-03-27T00:00:00,5.42188
usd1mtd156n,1996-03-28T00:00:00,5.4375
usd1mtd156n,1996-03-29T00:00:00,5.4375
usd1mtd156n,1996-04-01T00:00:00,5.4375
usd1mtd156n,1996-04-02T00:00:00,5.4375
usd1mtd156n,1996-04-03T00:00:00,5.4375
usd1mtd156n,1996-04-04T00:00:00,5.4375
usd1mtd156n,1996-04-09T00:00:00,5.5
usd1mtd156n,1996-04-10T00:00:00,5.5
usd1mtd156n,1996-04-11T00:00:00,5.5
usd1mtd156n,1996-04-12T00:00:00,5.5
usd1mtd156n,1996-04-15T00:00:00,5.48828
usd1mtd156n,1996-04-16T00:00:00,5.47656
usd1mtd156n,1996-04-17T00:00:00,5.46484
usd1mtd156n,1996-04-18T00:00:00,5.44531
usd1mtd156n,1996-04-19T00:00:00,5.44141
usd1mtd156n,1996-04-22T00:00:00,5.4375
usd1mtd156n,1996-04-23T00:00:00,5.4375
usd1mtd156n,1996-04-24T00:00:00,5.4375
usd1mtd156n,1996-04-25T00:00:00,5.4375
usd1mtd156n,1996-04-26T00:00:00,5.43359
usd1mtd156n,1996-04-29T00:00:00,5.4375
usd1mtd156n,1996-04-30T00:00:00,5.4375
usd1mtd156n,1996-05-01T00:00:00,5.4375
usd1mtd156n,1996-05-02T00:00:00,5.4375
usd1mtd156n,1996-05-03T00:00:00,5.4375
usd1mtd156n,1996-05-07T00:00:00,5.4375
usd1mtd156n,1996-05-08T00:00:00,5.4375
usd1mtd156n,1996-05-09T00:00:00,5.4375
usd1mtd156n,1996-05-10T00:00:00,5.4375
usd1mtd156n,1996-05-13T00:00:00,5.42969
usd1mtd156n,1996-05-14T00:00:00,5.42969
usd1mtd156n,1996-05-15T00:00:00,5.41797
usd1mtd156n,1996-05-16T00:00:00,5.42578
usd1mtd156n,1996-05-17T00:00:00,5.4375
usd1mtd156n,1996-05-20T00:00:00,5.4375
usd1mtd156n,1996-05-21T00:00:00,5.4375
usd1mtd156n,1996-05-22T00:00:00,5.4375
usd1mtd156n,1996-05-23T00:00:00,5.43359
usd1mtd156n,1996-05-24T00:00:00,5.42969
usd1mtd156n,1996-05-28T00:00:00,5.43359
usd1mtd156n,1996-05-29T00:00:00,5.42969
usd1mtd156n,1996-05-30T00:00:00,5.4375
usd1mtd156n,1996-05-31T00:00:00,5.4375
usd1mtd156n,1996-06-03T00:00:00,5.46484
usd1mtd156n,1996-06-04T00:00:00,5.45703
usd1mtd156n,1996-06-05T00:00:00,5.45703
usd1mtd156n,1996-06-06T00:00:00,5.45313
usd1mtd156n,1996-06-07T00:00:00,5.4375
usd1mtd156n,1996-06-10T00:00:00,5.48047
usd1mtd156n,1996-06-11T00:00:00,5.48438
usd1mtd156n,1996-06-12T00:00:00,5.48047
usd1mtd156n,1996-06-13T00:00:00,5.49609
usd1mtd156n,1996-06-14T00:00:00,5.48438
usd1mtd156n,1996-06-17T00:00:00,5.46484
usd1mtd156n,1996-06-18T00:00:00,5.44922
usd1mtd156n,1996-06-19T00:00:00,5.4375
usd1mtd156n,1996-06-20T00:00:00,5.46875
usd1mtd156n,1996-06-21T00:00:00,5.46484
usd1mtd156n,1996-06-24T00:00:00,5.48047
usd1mtd156n,1996-06-25T00:00:00,5.48047
usd1mtd156n,1996-06-26T00:00:00,5.49219
usd1mtd156n,1996-06-27T00:00:00,5.5
usd1mtd156n,1996-06-28T00:00:00,5.49609
usd1mtd156n,1996-07-01T00:00:00,5.48438
usd1mtd156n,1996-07-02T00:00:00,5.49219
usd1mtd156n,1996-07-03T00:00:00,5.5
usd1mtd156n,1996-07-04T00:00:00,5.47656
usd1mtd156n,1996-07-05T00:00:00,5.47656
usd1mtd156n,1996-07-08T00:00:00,5.51563
usd1mtd156n,1996-07-09T00:00:00,5.50391
usd1mtd156n,1996-07-10T00:00:00,5.5
usd1mtd156n,1996-07-11T00:00:00,5.49609
usd1mtd156n,1996-07-12T00:00:00,5.46875
usd1mtd156n,1996-07-15T00:00:00,5.47656
usd1mtd156n,1996-07-16T00:00:00,5.47656
usd1mtd156n,1996-07-17T00:00:00,5.46875
usd1mtd156n,1996-07-18T00:00:00,5.45703
usd1mtd156n,1996-07-19T00:00:00,5.4375
usd1mtd156n,1996-07-22T00:00:00,5.4375
usd1mtd156n,1996-07-23T00:00:00,5.4375
usd1mtd156n,1996-07-24T00:00:00,5.4375
usd1mtd156n,1996-07-25T00:00:00,5.4375
usd1mtd156n,1996-07-26T00:00:00,5.4375
usd1mtd156n,1996-07-29T00:00:00,5.45313
usd1mtd156n,1996-07-30T00:00:00,5.46875
usd1mtd156n,1996-07-31T00:00:00,5.46484
usd1mtd156n,1996-08-01T00:00:00,5.44141
usd1mtd156n,1996-08-02T00:00:00,5.44141
usd1mtd156n,1996-08-05T00:00:00,5.4375
usd1mtd156n,1996-08-06T00:00:00,5.43359
usd1mtd156n,1996-08-07T00:00:00,5.42969
usd1mtd156n,1996-08-08T00:00:00,5.42578
usd1mtd156n,1996-08-09T00:00:00,5.42578
usd1mtd156n,1996-08-12T00:00:00,5.41406
usd1mtd156n,1996-08-13T00:00:00,5.42188
usd1mtd156n,1996-08-14T00:00:00,5.41797
usd1mtd156n,1996-08-15T00:00:00,5.42969
usd1mtd156n,1996-08-16T00:00:00,5.4375
usd1mtd156n,1996-08-19T00:00:00,5.42969
usd1mtd156n,1996-08-20T00:00:00,5.42969
usd1mtd156n,1996-08-21T00:00:00,5.41406
usd1mtd156n,1996-08-22T00:00:00,5.40625
usd1mtd156n,1996-08-23T00:00:00,5.39844
usd1mtd156n,1996-08-27T00:00:00,5.41016
usd1mtd156n,1996-08-28T00:00:00,5.40625
usd1mtd156n,1996-08-29T00:00:00,5.42188
usd1mtd156n,1996-08-30T00:00:00,5.4375
usd1mtd156n,1996-09-02T00:00:00,5.4375
usd1mtd156n,1996-09-03T00:00:00,5.48047
usd1mtd156n,1996-09-04T00:00:00,5.47266
usd1mtd156n,1996-09-05T00:00:00,5.47266
usd1mtd156n,1996-09-06T00:00:00,5.49219
usd1mtd156n,1996-09-09T00:00:00,5.48047
usd1mtd156n,1996-09-10T00:00:00,5.48438
usd1mtd156n,1996-09-11T00:00:00,5.50391
usd1mtd156n,1996-09-12T00:00:00,5.50391
usd1mtd156n,1996-09-13T00:00:00,5.49219
usd1mtd156n,1996-09-16T00:00:00,5.4375
usd1mtd156n,1996-09-17T00:00:00,5.44531
usd1mtd156n,1996-09-18T00:00:00,5.48047
usd1mtd156n,1996-09-19T00:00:00,5.48828
usd1mtd156n,1996-09-20T00:00:00,5.5
